epoch,acc,loss
0,0.7159012227209469,0.5644765660705349
1,0.7368877631162032,0.5339336676919293
2,0.7513181772545668,0.5126440564494317
3,0.7660954763451975,0.49048779925983543
4,0.7812543489143358,0.4676821582004856
5,0.7936728302830298,0.44703494471103566
6,0.8032815434918401,0.4284653008763128
7,0.811884290354583,0.412199491376774
8,0.8213889380622063,0.39602550759418415
9,0.8271125397435981,0.38213394236905585
10,0.8341889927853522,0.36947482702906015
11,0.841300134306826,0.3559009176302266
12,0.8468849820538319,0.3472500918951261
13,0.8537879925729316,0.33526202445434705
14,0.8544817625239866,0.3276344262711178
15,0.859789102262658,0.31728201285671415
16,0.8637782792447426,0.30945806110932167
17,0.8685306030908008,0.3000368492187271
18,0.8704384703282694,0.29588663003422794
19,0.873733877374806,0.2873575553867619
20,0.8786596436969977,0.2806206760711971
21,0.8798043640239718,0.2751472931661759
22,0.8836547870096426,0.269437485020693
23,0.8854585887614311,0.2646138934691934
24,0.8878174064368468,0.2604472419834099
25,0.8890315037697815,0.25645292582224516
26,0.8911475019786103,0.2520763223563193
27,0.8937491391206128,0.24644313614451835
28,0.8961079567960285,0.2441045281229678
29,0.8953448099010411,0.2419635386903894
30,0.8985361514618977,0.23700809842281834
31,0.8987789709284846,0.23474068532224118
32,0.8986402169475778,0.23361551634392536
33,0.9034619177840894,0.22475034991058013
34,0.9042250646790767,0.22393137640534924
35,0.9066532593449459,0.22164323066860186
36,0.9056126044881448,0.2186498770056126
37,0.9059941779356385,0.21661733682167864
38,0.9063410628879055,0.21483295673511063
39,0.908491749591961,0.21167370008729672
40,0.9118912221241778,0.20573856938341914
41,0.9111974522196438,0.20661813122157277
42,0.9125849920287118,0.20396554332865174
43,0.9125849920287118,0.2012225102875502
44,0.9169210539320496,0.19541086318467313
45,0.9151172521802611,0.1976543936234952
46,0.9175801353413569,0.19312965403428162
47,0.917788266312717,0.19214069383937116
48,0.9160885300466087,0.19219558630570893
49,0.9190023636456517,0.18904365564697653
50,0.9199042645215458,0.18833976944324599
51,0.921291804330614,0.18640537297716464
52,0.9227834096253621,0.18300180105379465
53,0.9213958698162941,0.18107880360124262
54,0.9213611813210674,0.18276371140932668
55,0.9218468202542411,0.18037657676697158
56,0.9237546874917097,0.1783456941567743
57,0.924656588367604,0.1777812613371823
58,0.9251075388055512,0.17524711372952292
59,0.9245872113771506,0.1756244007670638
60,0.9261481936623522,0.17020678473318293
61,0.9259400626909919,0.17419589149226772
62,0.9287845192995815,0.1674568004191177
63,0.9262522591480323,0.16999290210206
64,0.92722353701438,0.16764094850252384
65,0.9285763883282213,0.1678019295643093
66,0.9287151423091281,0.1652149333479923
67,0.9277091759475538,0.1665794874917756
68,0.9299639281372893,0.16254553081002635
69,0.9295129776993423,0.16241261962128214
70,0.9307270750322768,0.16129666866646072
71,0.9307617635275035,0.15853522957057636
72,0.9300679936229694,0.16006637652211714
73,0.9330858927076925,0.1572016650203425
74,0.9312127139654506,0.15757756398196213
75,0.931282090955904,0.15957654159216392
76,0.9341265475644935,0.1542622036556521
77,0.9326349422697454,0.1540168674358514
78,0.9331205812029192,0.15381023474953529
79,0.9319411723652113,0.15430676918367806
80,0.9324614997936119,0.15389382218543807
81,0.9356181528592418,0.14950408016415784
82,0.9357222183449219,0.15029609769867883
83,0.9348550059642543,0.14956713681582956
84,0.9346468749928941,0.1502931141537845
85,0.9351325139260679,0.14966685702854482
86,0.9356528413544685,0.1488933482569265
87,0.9351325139260679,0.14746062123045933
88,0.9354100218878815,0.1494634789629661
89,0.9356875298496952,0.1468613162736895
90,0.9372832006301234,0.1461773552392639
91,0.9368322501921763,0.14564560323252254
92,0.9367628732017229,0.14355223126055924
93,0.9370750696587632,0.1447979445444499
94,0.9371097581539899,0.1439487188189673
95,0.9386707404391915,0.14086289266539018
96,0.9380116590298841,0.1437111821419051
97,0.9382891669916977,0.14330570845029614
98,0.937907593544204,0.1434367450986585
99,0.9381504130107909,0.1403949721098529
100,0.9408908041337004,0.13883506303275067
101,0.938844182915325,0.14014986019431744
102,0.9387748059093646,0.14094493104013522
103,0.9397460837912193,0.1394580850003032
104,0.9397113952959926,0.1387631850184116
105,0.9383238554869244,0.13787531097600936
106,0.9389135599057784,0.14142091095302115
107,0.9386707404391915,0.13633235204715255
108,0.939537952819859,0.1368399180656409
109,0.9408908041337004,0.1367231511134146
110,0.9407867386480203,0.13565697682107813
111,0.9400235917530328,0.13520260778114196
112,0.9412030005907407,0.13434285541118487
113,0.941758016514368,0.13274938818467788
114,0.9403357882100731,0.13571526046616172
115,0.9412376890859674,0.13241680222246138
116,0.9424170979236752,0.1321625926205793
117,0.9415845740382344,0.1324917843096671
118,0.9400582802482595,0.13507220372766277
119,0.9407867386480203,0.13298355817606847
120,0.9426946058854889,0.12928395534578954
121,0.9415498855430077,0.13337078412158626
122,0.9409601811241538,0.13192552008202912
123,0.9432843103043428,0.1303062725010955
124,0.9430068023425292,0.1305414675785153
125,0.9414458200573276,0.13056489129701596
126,0.9424170979236752,0.1291157838786724
127,0.9425211634093553,0.1278976626373719
128,0.9413417545716475,0.12981650400405073
129,0.9424517864189019,0.1296593343427295
130,0.9443249651611438,0.12707560908609164
131,0.9433536872947962,0.12593629390236027
132,0.941515197047781,0.13144570910636832
133,0.9425905403998087,0.12830274285872076
134,0.9424864749141286,0.12829136966737575
135,0.942798671371169,0.12938041024267102
136,0.9430761793329826,0.12676429442653778
137,0.944082145694557,0.12707777400183276
138,0.9442555881706904,0.12453100479924971
139,0.9424517864189019,0.12863250172524485
140,0.9438740147231968,0.12474071472479592
141,0.9428333598663957,0.12731248712580215
