epoch,acc,loss
0,0.6720896357841262,0.631479293120392
1,0.685930341300214,0.5918750819260756
2,0.6859303439343308,0.5790774407434086
3,0.6859303424952843,0.5708579740321502
4,0.6859303420734948,0.5620108131803618
5,0.6859303439343308,0.5545812002726264
6,0.6858956566197012,0.5476382597133391
0,0.6259539323978192,0.668447772218001
1,0.6857915930878988,0.6036930073683778
2,0.6858956587038375,0.5865811417821345
3,0.6859303481067387,0.5763824697347691
4,0.6859303437565176,0.5652541297433511
5,0.6859303493927831,0.5577967850943949
6,0.6859303456587055,0.5498739712191502
7,0.6859303494424054,0.5432586566045874
8,0.6920008363159054,0.5350279325384927
9,0.7271055962393647,0.5247725206261222
0,0.6759400774722326,0.6339418515531997
1,0.6858609870719202,0.5988754420475968
2,0.6859303640086161,0.583882012909124
3,0.6859303641698885,0.5740701543552065
4,0.6859303638121945,0.5657866647686958
5,0.6859303638121945,0.558932465572074
6,0.6859303639548586,0.5530675777978601
7,0.6859303643125526,0.549638759780562
0,0.6398640396555468,0.6494689411278883
1,0.6849937744762227,0.592192825433929
2,0.6859650527002644,0.5705727769450373
3,0.685965052789171,0.5532881987335547
4,0.686069117882008,0.5378423062509433
5,0.6996670079385091,0.5175919505907475
6,0.7472249351982536,0.4946494664926047
7,0.7680380324231812,0.4617866606225299
0,0.6445122983012531,0.6490669556099581
1,0.6857916101352243,0.5873724394620697
2,0.6859650525038428,0.5662153161823361
3,0.6870750842973398,0.5482225198057301
0,0.6642500543844125,0.6326861414116067
1,0.685895675387266,0.5808068473097255
2,0.6859650527354135,0.5590462947794911
3,0.6859303640623736,0.5346996212819835
4,0.7116692275019778,0.5003125026948213
5,0.7621062998469302,0.4614139106308139
6,0.8062300653452349,0.4125154197052694
7,0.8281878827885879,0.377347733223258
0,0.6716040153910817,0.630401695291113
1,0.685826298522936,0.5887223650640996
2,0.6859303642939443,0.5666748499661887
3,0.6859303638121945,0.553343474623051
4,0.6920702274838615,0.5316305086357809
5,0.7347023882249928,0.5075525773850165
6,0.7593312199786151,0.4791733525932224
7,0.7841334942083709,0.4433252856981015
0,0.6171083852268298,0.6648644694048703
1,0.6857916100628584,0.60020633930718
2,0.6860691178282504,0.5731486616095607
3,0.6866588225510409,0.5621052451986901
4,0.6974816328653503,0.5431218225184833
5,0.7135770948821105,0.528846087953792
6,0.7327598323682417,0.5097433108946512
7,0.7487512291681093,0.488211213468273
0,0.6589774027987808,0.6498935116826867
1,0.68575692158624,0.6020492735262368
2,0.6859303637935862,0.5809189738232533
3,0.6859303637935862,0.5669795006339917
4,0.6859303641512802,0.5574852508799418
5,0.6859303641512802,0.5454058870156281
6,0.6863813144279548,0.535457879027828
7,0.7220063989182625,0.5210626716730051
0,0.6440266595479601,0.6483978081799023
1,0.6858262983616635,0.5892903028272864
2,0.6858956755133894,0.5675055864442151
3,0.6858956756746618,0.5548958077466453
4,0.6859303642939443,0.5389744089385234
5,0.6863466261477581,0.5256489293720349
6,0.7248855442185003,0.5095197538926265
7,0.7522547671487895,0.4910629029892694
0,0.6622034328734724,0.6487129098754228
1,0.6858956758173259,0.6111086296447193
2,0.6858609869644052,0.5974994171289327
3,0.6859303640086161,0.5935679259347538
4,0.685930363865952,0.5857975100042653
5,0.6859303640789144,0.5824183577970673
6,0.6859303638121945,0.5774549102984173
7,0.6859303641698885,0.5744361423376746
0,0.6425697424072854,0.6690450682770913
