epoch,acc,loss
0,0.6696614444967082,0.6476538156990008
1,0.6857222147162916,0.6066607499570874
0,0.6763910106023373,0.6355559460429026
1,0.6858609672085296,0.5974961985525483
2,0.6858609690693657,0.5811878840776428
3,0.6859303421810098,0.572680102975785
4,0.6859303420734948,0.5619145568066866
5,0.6859303435332172,0.5546523783972611
6,0.6859303449722638,0.5493257477232367
0,0.6805189373557042,0.6306517011740179
1,0.6858609705621697,0.5956749396613952
2,0.6859303479330606,0.5862084937787047
3,0.6859303469199388,0.5775603547380092
4,0.6859303471432391,0.5697916448736581
5,0.6859303454850275,0.5646242673194936
6,0.6859303502074158,0.5568905642505028
7,0.6946371556138866,0.5496421753801948
8,0.7182600204849005,0.5424060343567138
9,0.728631887874905,0.5357352949237466
0,0.6685861161988437,0.6496561001818273
1,0.6858609871256777,0.6113718652238921
2,0.6858956756560535,0.5930137215837354
3,0.6859303640623736,0.5813263099538779
4,0.685930363865952,0.5712403216411788
5,0.6859303642050377,0.5672277632423094
6,0.6859303639011011,0.5636030845338897
7,0.6859303641512802,0.5592295238573739
0,0.6778132563405979,0.6395289518825056
1,0.6858609869830136,0.5995172137019538
2,0.685930363865952,0.5784454766624229
3,0.6859303642050377,0.5658212285134768
4,0.6859303642587952,0.5522321344385436
5,0.6859303642774035,0.5414964790549427
6,0.7279034434107383,0.525679764076933
7,0.7443111014379382,0.506261475953858
0,0.6435757097416634,0.6663544109819731
1,0.6851672173100503,0.6015192599750283
2,0.6857916103130375,0.576163888678515
3,0.6858262986656001,0.5628062214428928
0,0.6389968282290747,0.6602546500732916
1,0.6849937747801592,0.5879144378702205
2,0.6858609872145842,0.563020431598
3,0.6859303638473436,0.543973629416251
4,0.6859303641864293,0.5126657141076637
5,0.7574233525261165,0.4798356535703262
6,0.8003677100985229,0.4343742590210996
7,0.8280838173194486,0.3877697259785233
0,0.6769113550532521,0.6325492363883666
1,0.6858956756374451,0.5872894456366883
2,0.6859303642050377,0.5730323030897528
3,0.6859303642587952,0.5562231407464749
4,0.6859303638121945,0.540164870042129
5,0.7198557126608076,0.5238742568968602
6,0.7428541847107826,0.5038092500455621
7,0.7638407243580863,0.4734833924562686
0,0.6737547024879803,0.6483508552867463
1,0.6857916103316458,0.6077146505319545
2,0.6859303639197095,0.5862652218253335
3,0.6859303641512802,0.5716999922254239
4,0.6859303643125526,0.563032823409438
5,0.6859303639900077,0.5515022002945201
6,0.685930363973467,0.5407328854404277
7,0.7161787319703556,0.5302021097651844
0,0.5780838245487964,0.7162840125840134
1,0.684265316434156,0.6211515360146004
2,0.6855141023160747,0.5937757295933315
3,0.6855834791638641,0.5798874759998272
4,0.6856875446309358,0.5684309200008584
5,0.685826298522936,0.5576606098166017
6,0.6859303642774035,0.546772522439081
7,0.6858262987193575,0.5381094109061787
0,0.6163799268084607,0.6850094524620144
1,0.6847162667831965,0.6066842941411974
2,0.6856875444345142,0.5876661479944526
3,0.6857569213712101,0.5722384256253514
4,0.6859650524852344,0.5609259253254839
5,0.6858956757821768,0.5514592961194331
6,0.6884279359688752,0.5395369841228068
7,0.7014014328259676,0.5261873209910253
0,0.6555085524831877,0.6680839549152038
1,0.6852712828143387,0.6271042201941464
2,0.6858262985766934,0.6130145241065612
3,0.6858262984877869,0.6010936799539149
4,0.6858956753707253,0.5944809202630493
5,0.6859303638473436,0.5875557988005404
6,0.6859303640975227,0.5837712069357981
7,0.6859303641161311,0.5793685329403712
0,0.6695920827216905,0.6458657360038034
1,0.685826298415421,0.6124442033443832
2,0.685965052431477,0.598024130351371
3,0.6858956753707253,0.5933698340371691
4,0.6859303639548586,0.5897089666109964
5,0.6859303642939443,0.5805506489471075
6,0.6859303642587952,0.5808759650815885
7,0.6859303638845604,0.5768968087385974
0,0.6372277144463099,0.6623177997622159
1,0.6850978400694178,0.6057604975854703
2,0.6857569215324826,0.5839432694924528
3,0.685930363973467,0.5744713338871712
4,0.6859303640437652,0.5627012377152815
5,0.6858609872145842,0.554547620444882
6,0.6859997408750138,0.5474691163969219
7,0.7192660080455321,0.5384435584049905
0,0.668794247527898,0.6537339219326481
1,0.685895675602296,0.6102115730707864
2,0.6859303639548586,0.5930999399670552
3,0.685930363973467,0.581328219171617
4,0.6859303638473436,0.5734304360093233
5,0.6859303641347394,0.5640082427337859
6,0.6859303638121945,0.5561958670314281
7,0.6859303640623736,0.545869304656784
0,0.6765644703511642,0.651741339817728
1,0.6855487903647008,0.6161697352641298
2,0.6859303639011011,0.5953314089156461
3,0.6859303642774035,0.585750894902466
4,0.6859303641864293,0.5767213266704191
5,0.6859303637935862,0.5716250584767962
6,0.6859303639362503,0.5633092578425559
7,0.6892257709827869,0.5592622176046359
0,0.6591855341350716,0.6587926395122694
1,0.685201905805277,0.6186925257866668
2,0.6855834792362299,0.6072732642948404
3,0.6856181678555123,0.5948014598341347
4,0.6859303642050377,0.5882764706623046
5,0.6859303642050377,0.5834988482256148
6,0.6858956756912026,0.5782148216999535
7,0.685930364080982,0.5756518333443197
0,0.6081240635178647,0.6998275574469874
1,0.6840918739766308,0.6259714775816054
2,0.6853753484054662,0.6025027080396517
3,0.6855487903460924,0.59054684026762
4,0.6860691181859445,0.5812291882025545
5,0.68641600294179,0.5736415490654879
6,0.6865894455605875,0.5717460577665262
7,0.6871444611265207,0.5682005340594499
0,0.652143769426238,0.6690904348116898
1,0.6855141023512239,0.6264866239980402
2,0.6859303639362503,0.6112203587146908
3,0.6858609871794351,0.5994497491029988
4,0.6859650523074212,0.5897899350466469
5,0.6859303642774035,0.5850021535494762
6,0.6858956756209044,0.5776922103682818
7,0.6859303641698885,0.5751786822872088
0,0.6538088161095644,0.655125649809523
1,0.685236594211597,0.6105356664209834
2,0.6857569217289041,0.5925170418742924
3,0.6859303640437652,0.5797351938321519
4,0.6859303642236461,0.572603030016291
5,0.6858262983802719,0.5655326265451464
6,0.6859303640623736,0.5575446768844609
7,0.685930363973467,0.5513440565720037
0,0.6687595591918761,0.6380946885138457
1,0.6859997410342186,0.5987987155819694
2,0.6859303638473436,0.5805484610443656
3,0.6859303641512802,0.5682624223345739
4,0.6859303638287353,0.55972725242703
5,0.6859303643125526,0.548129248953203
6,0.6859303643125526,0.5320995093256222
7,0.7335229794596507,0.5187994675775152
0,0.6703899180395387,0.6300407434772713
1,0.6858609869106477,0.5866191186144197
2,0.6858956757821768,0.5690483366180198
3,0.6859303641698885,0.5520323181559247
4,0.6859303639900077,0.531063501175844
5,0.7330026521201568,0.501590658101755
6,0.7664770501379796,0.47276050700395533
7,0.7919384056695278,0.43753538930364005
0,0.6564104536258019,0.648288712285917
1,0.6857916099739518,0.5969639834628053
2,0.6859303641698885,0.5836906201369358
3,0.6859303638121945,0.5670918855762885
4,0.6859303640623736,0.5497906336415338
5,0.685930363865952,0.5311594052033235
6,0.7297072450736202,0.5129561044717192
7,0.7508325387555881,0.4857852686885592
0,0.4809907189927932,0.8082340220683356
1,0.6842653162914919,0.6727641432654499
2,0.6862078721854596,0.6542560310102095
3,0.687179149818169,0.6353014585701225
4,0.6914111462730433,0.6161701500775564
5,0.7027195954833098,0.5946038484540282
6,0.7132302099298435,0.5769761514879553
7,0.720063843257933,0.5633798330542581
0,0.6558901269996283,0.6572185675090868
1,0.6854100364727006,0.6116010253395835
2,0.6858956755485385,0.5960516466423031
3,0.6858262985043276,0.5853184744916248
4,0.6859303638121945,0.5782565686707525
5,0.685930363973467,0.5688265601135051
6,0.6859303642939443,0.558082317477277
7,0.6859303642236461,0.5480561064970019
0,0.6621687449209895,0.653642396120435
1,0.6846815783231189,0.6126672676818057
2,0.6855487903833092,0.6015318600946513
3,0.6859303638121945,0.5903735282216171
4,0.6859650523074212,0.5820307609123381
5,0.6859303641161311,0.5755968314029646
6,0.6859303640623736,0.5666533280910923
7,0.6859303641161311,0.5582426793493906
0,0.6306369013870343,0.6898465566497347
1,0.6812821055241823,0.6174713516840743
2,0.6855141020307466,0.5974900840584044
3,0.6849937744762227,0.5818816733203981
4,0.6860691181507953,0.5678340073504857
5,0.6856181675164267,0.5557321987635752
6,0.6862772492648197,0.5373078975188131
7,0.7203760395537009,0.5254420881285339
0,0.6471139374498572,0.6708854530991339
1,0.683987808561249,0.6126726007033969
2,0.6851672172562927,0.5919440598209639
3,0.6855141021548022,0.5751997313528232
4,0.6858956755485385,0.5635270356586113
5,0.6857916098850452,0.5526943421879076
6,0.6858262983265144,0.5412363774709551
7,0.7128139478093098,0.529569598208672
0,0.6366726980946903,0.6637999361970974
1,0.6851325286370104,0.5995016678355183
2,0.6858262988268725,0.5773184332964042
3,0.6857569214601167,0.5589285366691
4,0.686069118239702,0.5497490729641961
5,0.6861038064309921,0.5331374075544415
6,0.6908908190038476,0.5176278423821362
7,0.7398709741378271,0.4954156614183569
0,0.5899472904425315,0.7246245297641948
1,0.6823574493042024,0.6330865990901368
2,0.6850284631864794,0.6145871201918032
3,0.6850978399267537,0.5998495545709152
4,0.6856528561543175,0.5904972967578648
5,0.6856875448108166,0.583705971049786
6,0.6857569216213892,0.5809858965508995
7,0.6856181675515758,0.5755357884043246
0,0.6449632498970537,0.6646461759676993
1,0.6840224970213266,0.6213452552970015
2,0.6854447249679273,0.5977644186766217
3,0.685722232822226,0.587254582745979
4,0.6856875443456076,0.5800982358341692
5,0.6858262984340294,0.5752827545732107
6,0.685895675494781,0.5693398457332212
7,0.6859303640272244,0.5643364054635343
0,0.6442347929425423,0.6968247554260698
1,0.6849937747077934,0.6334280719476879
2,0.6856528560468025,0.6223271248992147
3,0.6856181675164267,0.6148490954970494
4,0.6858609869644052,0.6088073960625218
5,0.6858609870719202,0.6016633781527322
6,0.6858262986842084,0.5954308436902565
7,0.6858956756560535,0.5912759739585636
0,0.6414943992165301,0.6647478783694686
1,0.6849937745651293,0.6115004086260394
2,0.6857916103130375,0.5901307078328827
3,0.6858956755319977,0.5768234177057201
4,0.6858609869995543,0.5647453443363435
5,0.6859303640086161,0.5532415701541339
6,0.6859303639548586,0.5397660880639944
7,0.6859303642587952,0.5274866775982883
0,0.6816983678225292,0.6378181922637558
1,0.6859303640623736,0.6024932827833077
2,0.685930363865952,0.5863589282871633
3,0.6859303640975227,0.5769330066240692
4,0.6859303640975227,0.5648361602851086
5,0.6859303641698885,0.5544767952794851
6,0.690301114245908,0.5407977085392568
7,0.7247467903802576,0.5269699567005988
0,0.6556819951557429,0.6539207908843218
1,0.6849243977359484,0.601933461186607
2,0.6857569216751467,0.5816935030943778
3,0.6858609871256777,0.5690132938733755
4,0.6858609872145842,0.5568084332100045
5,0.6859303637935862,0.549452569116017
6,0.6947065530859416,0.5364704116397366
7,0.7319273084641925,0.5254208213161609
0,0.6468017396364742,0.6635901554457536
1,0.6846815783231189,0.612026957209636
2,0.6855141023698322,0.5904753612706147
3,0.6859650525927494,0.5764789217215927
4,0.6859303638824927,0.5636028388911318
5,0.68652006821244,0.5522160683505922
6,0.6875607233566369,0.5401990196795673
7,0.6972735019477475,0.5300056172085896
0,0.6772929284821374,0.6299814493998221
1,0.685826298630451,0.5925079483098985
2,0.6859303640975227,0.5738598150284492
3,0.6859303639011011,0.5617868543824922
4,0.6859303642050377,0.5505561807875298
5,0.6980713375343832,0.5334749524714845
6,0.7273137388306119,0.5171311673857774
7,0.7450048714148382,0.490886868632202
0,0.6317469314427172,0.673336593332644
1,0.6849937747264018,0.6134599207512661
2,0.6855834789488341,0.5933066952368315
3,0.6858262986118426,0.5802259497397217
4,0.6858956753169678,0.568678056476714
5,0.6859303639362503,0.5572118779686497
6,0.6859303640086161,0.5468287512265115
7,0.6859303640623736,0.5336800553013155
0,0.6140211086792077,0.6742937716590691
1,0.6848897093833858,0.6218267352803166
2,0.685687544666085,0.5978855800038156
3,0.6859303640086161,0.5881964193913681
4,0.6859303639548586,0.5794897338516821
5,0.6859303639362503,0.5723050409077407
6,0.6858956753169678,0.5636007981867206
7,0.6859303638473436,0.5564907752468498
0,0.614472060169561,0.7153643934252326
1,0.6842306279926867,0.6227530155806961
2,0.6850631514666761,0.6009950461596213
3,0.685583478913685,0.5873320654987776
4,0.6857916097961386,0.5796291858569849
5,0.6859303643125526,0.5676994075846438
6,0.6859303641698885,0.5606817060801628
7,0.6858956756746618,0.5549630128292762
0,0.6599139928573773,0.6472403596509292
1,0.6856875448459657,0.6090032566709394
2,0.6858956758173259,0.5890843016261513
3,0.6859303640623736,0.5764767250253668
4,0.6859303638121945,0.5665441458873979
5,0.6859303639548586,0.553781591563594
6,0.6859303639011011,0.54609040244411
7,0.7010198593247163,0.5348832513731264
0,0.6675801503024783,0.6402087173006877
1,0.6856181678017549,0.603443944104356
2,0.6858609869457969,0.5850839962389626
3,0.6859303639900077,0.5766959578311607
4,0.6859303640975227,0.5623645585594254
5,0.6859303642050377,0.5548459801844093
6,0.6859303639900077,0.5427326457901902
7,0.6968572398789038,0.5309775614072285
0,0.6466282971789491,0.6496929572643181
1,0.6856181674440608,0.5932551571445193
2,0.6858262984857193,0.5841957795106374
3,0.6858956753707253,0.5780987955502669
4,0.685895675494781,0.5700030471347516
5,0.6858609869457969,0.5676327269269504
6,0.6859303643125526,0.5596639493851716
7,0.6858956754596319,0.5519390843381693
0,0.5828708382443564,0.6990732275320684
1,0.6828430880223463,0.6076635405890601
2,0.6856528560654108,0.5832948081367999
3,0.6856875443993651,0.569168319748628
4,0.6858609869995543,0.5602639874171265
5,0.6858956753169678,0.5476282594297239
6,0.6859650527002644,0.5390997082325826
7,0.685930363865952,0.5273568433724561
0,0.6769460439599303,0.644261876595935
1,0.6857916100277093,0.5993121471449855
2,0.6858956755485385,0.5844785621278872
3,0.6859303639011011,0.5723920385182044
4,0.6859303640437652,0.5626138353791897
5,0.6859303639548586,0.5513382790235701
6,0.6859303642236461,0.5419403597954425
7,0.7228389231613973,0.5306251470955298
0,0.6733037518350034,0.6392761750886687
1,0.685375348227653,0.6055234258339808
2,0.6858609870884609,0.5887641111561706
3,0.6859303641698885,0.5770779928776334
4,0.6859303638121945,0.569751990789247
5,0.6859303640623736,0.5615921215998972
6,0.6859303639197095,0.5550175054784255
7,0.6859303641161311,0.5439003241058856
0,0.6662272988087562,0.6439859183590207
1,0.6856181676404823,0.6013479464875687
2,0.6859650526651152,0.5833628870163279
3,0.6859303639197095,0.5718049238909791
4,0.6859303641864293,0.5600953427882173
5,0.6859303638121945,0.5482951082621068
6,0.6859303640623736,0.5318039816048137
7,0.7310600961186742,0.5181801534855235
0,0.6415290878730292,0.6812567145016912
1,0.6837449887018189,0.626046949357882
2,0.6852365939428096,0.6083857390041802
3,0.6857569214601167,0.5973072801650074
4,0.685826298630451,0.5890023822702216
5,0.6858609870719202,0.5819553560145077
6,0.6858956756560535,0.5753462823585712
7,0.6859303642236461,0.5710091817345089
0,0.6591161570371032,0.646868056305341
1,0.6855487908650589,0.6052577597404033
2,0.685965052789171,0.5875621826858449
3,0.6859303638824927,0.5781161842832324
4,0.6859303641512802,0.5678670391248105
5,0.6859303643125526,0.5580714444471031
6,0.6859303640975227,0.5484941004073387
7,0.685930363865952,0.5422219437117615
0,0.6462814127342768,0.6551643675005815
1,0.6852712828846369,0.604294783127561
2,0.685756921443576,0.5839306048245639
3,0.6859303640086161,0.5726362328552018
4,0.6859303638121945,0.5599153441609201
5,0.6859303639197095,0.5485254394742608
6,0.6859303641161311,0.5348791436355422
7,0.7074719194368828,0.5226398110565456
0,0.6816983678411376,0.6267219910107887
1,0.6858609869457969,0.5885859767970851
2,0.6859303641161311,0.5750092999009199
3,0.6859303643125526,0.5594056825255229
4,0.6859303641512802,0.5483732758811233
5,0.6859303639548586,0.5299916258204558
6,0.733453602343074,0.5093728330736355
7,0.7508325385591665,0.48701406371267625
0,0.6518662613310644,0.6493303864115035
1,0.6847162666219241,0.5965438982443653
2,0.6858262984877869,0.5809510771313867
3,0.6858262985953019,0.5661004349512847
4,0.6859303638473436,0.557407650602944
5,0.6859650523074212,0.5450096874953606
6,0.7123976861519177,0.5355720665309471
7,0.7287359672424216,0.525383732782888
0,0.6779173218428187,0.6344089142836561
1,0.6858609871070693,0.5942867030850293
2,0.6859650523963279,0.5784176663773821
3,0.6859303641347394,0.5656171667541927
4,0.6859303639548586,0.5515506791848489
5,0.6917580314568811,0.5377587765595843
6,0.7334536027896746,0.5236768195803873
7,0.7442417242696716,0.509500993527105
0,0.6717774580987859,0.6368712111449496
1,0.6857569216048485,0.5937630249484825
2,0.6858956755133894,0.57715776292456
3,0.6859303643125526,0.5629624325176772
4,0.6859303642939443,0.5481365448404354
5,0.6902664257506813,0.5357506044433338
6,0.7332107831266662,0.5201586234409518
