epoch,acc,loss
0,0.6766685188122624,0.6424521690055437
1,0.6859303451004547,0.6089546020143122
2,0.6859650386344118,0.5922841600493781
3,0.6885319849530751,0.5823661994550337
4,0.6972387962935452,0.5750528672655528
5,0.7068128166837866,0.5706762180127234
6,0.7106979322099348,0.566711380583611
7,0.7142361611421452,0.5634657776486416
8,0.7188844171909514,0.5581914654912111
9,0.7185375294474303,0.5576321684993287
0,0.6709796039823588,0.6442776364047533
1,0.685965033771427,0.6048603846276867
2,0.6867628644041038,0.591288177244571
3,0.6935965016875036,0.5829708234635607
4,0.7041418047326439,0.5754985931231607
5,0.708096293862524,0.5696484630706986
6,0.7149646155990012,0.5648905508549977
7,0.7148605525634218,0.5631850374725832
8,0.7189191055559195,0.5599261729755629
9,0.720757598219954,0.556161970867766
10,0.7253364771501158,0.551071795098772
11,0.7273484137396682,0.5472140792125105
0,0.6850284454154955,0.6325457914578232
1,0.6859303457579501,0.5931759636610875
2,0.6870403776010694,0.5782611919736274
3,0.7041418076644943,0.5697693990423822
4,0.7135770758643666,0.5626404261612208
5,0.7171499958122026,0.558416240296682
6,0.7220063830763453,0.5535412189350787
7,0.7247814680495539,0.5485591142356553
8,0.7265505770778828,0.5439123771707377
9,0.7309560230118368,0.5402840434185787
0,0.6854100175831476,0.6349497773544094
1,0.6859303470439946,0.6059720877910001
2,0.6859303517415717,0.5916167325693641
3,0.6859303477593826,0.5831074012753305
4,0.6859303436324619,0.578623122161282
5,0.685930348181172,0.5750923364490284
6,0.6864159856174067,0.5722138945985572
0,0.6467323457547989,0.6612246308707821
1,0.6859650305377075,0.6100935867991579
2,0.6873178841486476,0.5897931579132921
3,0.6951574834950907,0.5785267901260148
4,0.7084084867653675,0.5726815365597067
5,0.7128486162798736,0.5676732461512362
6,0.7161440218025923,0.5656924239388613
0,0.6720549480766533,0.6433584276574882
1,0.6859997230957595,0.6035569381809803
2,0.687213819549966,0.5894691064319052
3,0.6927986653317223,0.581409778288305
4,0.7008810918175994,0.5724743577781292
5,0.7070209510749498,0.5678530671617369
6,0.7145830478518684,0.5624474807240124
0,0.669453311685188,0.6463250773565372
1,0.6859650353345292,0.6058207765703345
2,0.6882197892176256,0.588599255908887
3,0.6933536792001596,0.5809584573971939
4,0.7014360996693335,0.5747440581854659
5,0.7094491428379148,0.5689080041416213
6,0.7139586457824747,0.564325638682961
0,0.6829124445704824,0.6407715913424697
1,0.6858609727455506,0.6084432412619661
2,0.686797559757545,0.5945155005837439
3,0.6902664100410902,0.5861031571621536
4,0.6974122324283633,0.5783574926269291
5,0.7024073787183459,0.5722142495096052
6,0.7070556378685454,0.5689670247113273
0,0.6762175671316903,0.6471410106153714
1,0.6858262790875377,0.612668963044001
2,0.6865200495958097,0.5976478379957385
3,0.6915498806283331,0.5869490794803359
4,0.6999444915399119,0.5800446052896641
5,0.7058068520238434,0.5749530634768251
6,0.7119814022844139,0.5688170797454015
0,0.6848203148783304,0.6390254126808192
1,0.6859303518035995,0.6095600466225702
2,0.6859303511543745,0.5943592350112759
3,0.6859303458241132,0.5844719470853992
4,0.6859303515968399,0.5804825257631419
5,0.686971005891255,0.5757516704296063
0,0.6692104893591163,0.6459408344881071
1,0.685860971306504,0.6108283817528256
2,0.6862078513999215,0.5965022856672776
3,0.6947759109511361,0.5820418178530693
4,0.7058762298371998,0.5776170512765493
5,0.7077147221042558,0.5703078850440084
6,0.7129179925632093,0.565559739880941
0,0.6822533632128649,0.6354802361354428
1,0.6859303453072143,0.6013743069394544
2,0.685930344587691,0.5860523807865183
3,0.6859303444470946,0.5799093568508645
4,0.685999725527252,0.5751544750644874
5,0.7046621326303886,0.5700673699684972
6,0.7193353685986008,0.5642164000049616
7,0.719196611524571,0.5604737626293818
0,0.6616830865152008,0.6468218990291589
1,0.6859303444636353,0.6053399354637091
2,0.6859303419659798,0.5896529095032617
3,0.6863119209815084,0.5827613292189334
4,0.6898848307154224,0.5745097137910079
5,0.6964062730780054,0.5698827979500819
6,0.7065353114511991,0.5636848898060993
0,0.6808658243466205,0.6392355189709487
1,0.6859303467255848,0.6018123626254114
2,0.685999720445102,0.5865620276510128
3,0.6865200492691296,0.5804874611550931
4,0.6978631860772863,0.5739687503881125
5,0.7057027902784436,0.5685388594390252
6,0.709969471484129,0.5632419464276206
0,0.6815249040460263,0.6421948077899665
1,0.6859303537223281,0.6069318935579014
2,0.6859303430659407,0.5922077637787614
3,0.685930344153496,0.5828585262369378
4,0.6859303466676921,0.5779475522211691
5,0.6859303455139738,0.5719968946181538
6,0.685895655879502,0.5667588117798505
7,0.6872138229614987,0.5652780095912621
0,0.6785764031632194,0.6452601566854919
1,0.6859303641698885,0.6086947662259365
2,0.6859303640975227,0.5918845709966889
3,0.686346625790064,0.5834030617750583
4,0.6939434062984692,0.5780515562599767
5,0.7061537565107532,0.5717947356257108
6,0.7117732927374789,0.5668722399357571
7,0.7136811604753056,0.5632547457476702
