epoch,acc,loss
0,0.6809352015521037,0.6174063800491802
1,0.6859303431899965,0.5840465041251954
2,0.6859303408494782,0.5715187477911662
3,0.6859303447572338,0.5633021181931819
4,0.6859303447572338,0.5561172294686171
5,0.7080269164171996,0.5458466254802224
6,0.7197863149034244,0.5382174058778947
0,0.6650478724295675,0.6351398464477854
1,0.68593034694475,0.5907832456847509
2,0.6859303468703165,0.5741918247616439
3,0.6859303444470946,0.5673436588150661
4,0.6859303456587055,0.558255322814087
5,0.6859303466222051,0.5484850565810234
6,0.6859303457331389,0.5404884965116743
7,0.7080615998199384,0.5290362849362237
8,0.723463299363103,0.5261745015460343
9,0.7305050682546825,0.5150991690333349
0,0.6341404369444924,0.6579079581201035
1,0.6858956757635685,0.6012351451356616
2,0.6859303638308029,0.5871219247066811
3,0.6859303642587952,0.579027446940287
4,0.6859303640086161,0.572560124342197
5,0.6859303639362503,0.565363285390848
6,0.6859303640975227,0.5616697533250236
7,0.6859303642774035,0.555835459104801
0,0.6301165716946167,0.6489022667586299
1,0.6852019057701279,0.5850561665970921
2,0.6858609872869501,0.5638733049967062
3,0.6858956754782403,0.5487247662164144
4,0.6859303640086161,0.5257018665204568
5,0.6943249797997204,0.5011197946623507
6,0.7536769955068418,0.4739749992342023
7,0.7728944213620763,0.447567771953279
0,0.685548790542514,0.6216286348663058
1,0.6859303640975227,0.5800673678482192
2,0.6859303642587952,0.5631434950159313
3,0.6875260349854659,0.5471437870194913
0,0.6505827861423877,0.6365989734511345
1,0.6854447252718638,0.5785795761569786
2,0.6859303638473436,0.5510323899983532
3,0.6859303643125526,0.5228618659028419
4,0.7234980043205256,0.4828090043869001
5,0.7861801155694103,0.4394530098442315
6,0.8196892016358592,0.4015774440557381
7,0.8377619076675791,0.3684660566548658
0,0.6418065960571093,0.645454475407265
1,0.6855834793065282,0.585685509560309
2,0.6859303639900077,0.5635799125417916
3,0.6859650527002644,0.5437076738582615
4,0.6859303639900077,0.5161512414360735
5,0.7281809513187945,0.48623801257336735
6,0.7715415702798056,0.4555567001655907
7,0.7911752583816972,0.43051013444355596
0,0.6282087038420384,0.6665087953402163
1,0.6857916098850452,0.5936433105742831
2,0.6857916102778884,0.5713280830627939
3,0.6858956757098109,0.5558464290452463
4,0.6859303641512802,0.5436207156706422
5,0.6859303637935862,0.5295821122212103
6,0.6963369128081973,0.5106117061115889
7,0.7429929389418685,0.49364430825282224
0,0.6618912358178632,0.6353798419716818
1,0.6857916102427393,0.5850660254943879
2,0.6858956754596319,0.5684207112229746
3,0.6859303640086161,0.5542395150151186
4,0.6859303642236461,0.5451843136079239
5,0.7043152667640962,0.5316991898307063
6,0.7311641618007758,0.5194921952040265
7,0.7429235615937211,0.5043432606911137
0,0.6474955095058591,0.6461631557833757
1,0.6857569214249676,0.5910744176206036
2,0.685895675602296,0.5729399484570485
3,0.6858609871256777,0.5549395236163294
4,0.6859303640437652,0.5422625361682142
5,0.6859997411065845,0.5272245843356818
6,0.7304703921464208,0.5100987752747301
7,0.7429929384415104,0.49525711167486397
0,0.6526987845476381,0.6570822929432872
1,0.6856181673551542,0.6108628894802401
2,0.6857222328945918,0.5945170045941055
3,0.6859303639900077,0.5886035159703712
4,0.6858956755133894,0.5856987337340293
5,0.6859303640272244,0.5796173806699615
6,0.6859303640272244,0.5749888394652879
7,0.6859303642401868,0.5676839831356898
0,0.6435410206499353,0.6649044927866594
1,0.6856875446495442,0.6105175562935893
2,0.6858262984877869,0.5963909838101032
3,0.6857916101352243,0.5917114125875093
4,0.6859303641512802,0.5860184545165973
5,0.6859303637770454,0.5806558758549706
6,0.685930363973467,0.5753884233200419
7,0.6859303638121945,0.5702551467186769
0,0.6754544383260964,0.6299891664790135
1,0.6859303639900077,0.5874752775568629
2,0.6859303640975227,0.5712752313918738
3,0.6859303638845604,0.5580855469684983
4,0.6859303640086161,0.5484922829970451
5,0.7026502188856995,0.5372284751783979
6,0.7282156398140212,0.5277493798391191
7,0.7387262536526819,0.5135797908625523
0,0.5970237450804693,0.6804312748768069
1,0.6835715462980513,0.6064522997220941
2,0.6856528559041384,0.586304666050863
3,0.6859650525927494,0.5718761991471181
4,0.6866241337167286,0.5581550336366258
5,0.6949493725525285,0.5471876499386391
6,0.7165256168337161,0.5277195228960258
7,0.7324823246917563,0.5149661491803211
0,0.6833634154693551,0.6485375261958469
1,0.6859303640272244,0.6084390238136264
2,0.6859303639548586,0.5912879335350149
3,0.6859303640251568,0.581059183073024
4,0.6859303638121945,0.5784467871747865
5,0.6859303640086161,0.5664191971283209
6,0.692451801111236,0.5592691110881503
7,0.7150340116278745,0.5536866133444117
0,0.6649785130343524,0.6470043199459656
1,0.6853406593581914,0.609353392007481
2,0.6859303639197095,0.5958563911798213
3,0.6859303637770454,0.5884124870122976
4,0.6858956757987176,0.581640395519223
5,0.6859303640272244,0.5759094071335314
6,0.6859303641161311,0.5685564795545422
7,0.6859303640437652,0.5639217734208662
0,0.5355557257639596,0.7752589196529106
1,0.6810045975789095,0.6459652435184932
2,0.6846122009749714,0.6156452682447678
3,0.6857569213712101,0.5981824201867305
4,0.6856528559392875,0.5864408882589401
5,0.6858609870719202,0.5802944744900292
6,0.6858262988268725,0.5732201128118789
7,0.6857916099201943,0.5691848792785974
0,0.658144879439543,0.6629676751898912
1,0.6857569217289041,0.6099163297312061
2,0.6859650522888129,0.5948034578447652
3,0.6859303640437652,0.5855224586292364
4,0.6859303642236461,0.578231189290892
5,0.6858956754058744,0.5727516278548034
6,0.6859303639011011,0.5645268819704125
7,0.6859303638121945,0.5605165501403895
0,0.627688377251014,0.6704536775568744
1,0.6847509550282441,0.6028714982529892
2,0.6852712827419728,0.5847864811721813
3,0.6859303642939443,0.5752138030939233
4,0.6863466261477581,0.5636586886252347
5,0.6884279355925728,0.5507535669816687
6,0.6980019604736316,0.5417501289602688
7,0.7149993231326478,0.5304645017364228
0,0.6483627216363476,0.64330903467696
1,0.685548790542514,0.5943534650509179
2,0.6858609872497334,0.5758638760017856
3,0.6859303642236461,0.5668614726382849
4,0.6859303641698885,0.5535463955554715
5,0.6859303638287353,0.5416238818586956
6,0.700603597632175,0.525511507240044
7,0.7409463175973697,0.5086015994133707
0,0.6566879617747329,0.6317548048951944
1,0.6858956755133894,0.5892941895616489
2,0.6858956754244828,0.5696915230990713
3,0.6859303640623736,0.5513122975846939
4,0.6859303638121945,0.5283564078213604
5,0.7070903462747173,0.4994155082242224
6,0.7609615791281467,0.469864281805433
7,0.7808380869116551,0.4423895904721194
0,0.675940077633505,0.6259371514614468
1,0.6859303639362503,0.587249664845886
2,0.6859303640437652,0.5698821745390069
3,0.6859303641698885,0.5502400566535998
4,0.6944290453019413,0.5328790005738417
5,0.7376509103192624,0.5054596443004742
6,0.757666172189125,0.47928063042148633
7,0.7787914658710929,0.45920537155061086
0,0.6473567559436404,0.6522151299789641
1,0.6844734474778821,0.5967261262648443
2,0.6857569216751467,0.5787891349064521
3,0.6859303643125526,0.5624458500837608
4,0.6859303638287353,0.5510950174461262
